AnimalType,Name,SpecificBreed,PrimaryBreed,PrimaryColour,De-sexed,Gender,Age,Locality
D         ,Sassie,MALTESEX  ,MALTES,BlackWhite,Y,F,15,BUDERIM
D         ,Charlie,COLLBORDR ,COLLBO,RedWhite  ,Y,M,14,MOOLOOLABA
D         ,Woody,LABRADORX ,LABRAD,Black     ,Y,F,14,MARCOOLA
D         ,Jessie,SPOODLE   ,SPOODL,Cream     ,Y,F,14,YAROOMBA
D         ,Millie,TERRIERSI ,TERRIE,BlackGold ,Y,F,14,SIPPY DOWNS
D         ,Harry Potter,POODLETOY ,POODLE,Apricot   ,Y,M,15,ROSEMOUNT
D         ,Emma,CORGI     ,CORGI ,Fawn      ,Y,F,14,MOOLOOLABA
D         ,Aspen,HUSKYX    ,HUSKY,White     ,Y,F,14,BUDERIM
D         ,Charlie,STAFFRDBT ,STAFFR,Brown     ,Y,M,14,KIELS MOUNTAIN
D         ,Monty,BICHONFRS ,BICHON,White     ,Y,M,16,MAROOCHYDORE
D         ,Bucko,STAFFRDBT ,STAFFR,WhiteBrind,Y,M,14,BUDERIM
D         ,Elvis,CATTLEDOGX,CATTLE,BlackWhite,Y,M,15,WEST WOOMBYE
D         ,Mischa,MALTESE   ,MALTES,White     ,Y,F,14,BUDERIM
D         ,Hollie,COLLBORDR ,COLLBO,BlackWhite,Y,F,14,BUDERIM
D         ,Sasha,LABRADORX ,LABRAD,FawnWhite ,Y,F,14,MAROOCHY RIVER
D         ,Sasha,COLLBORDRX,COLLBO,BlackTanWh,Y,F,16,PEREGIAN SPRINGS
D         ,Sam,COLLBORDR ,COLLBO,BlackWhite,Y,M,14,DOONAN
D         ,Peppa,MALTESEX  ,MALTES,BlackTan  ,Y,F,14,BUDERIM
D         ,Dexter,BULLMASTFX,BULLMA,BlackTan  ,Y,M,14,WEYBA DOWNS
D         ,Barney,SHIHTZUX  ,SHIHTZ,WhiteTan  ,Y,M,14,BUDERIM
D         ,Alice,TERRIERSIX,TERRIE,Beige     ,Y,F,14,VALDORA
D         ,George,FOXTERRIEX,FOXTER,BlackTanWh,Y,M,14,BLI BLI
D         ,Sassi,CATTLEDOG ,CATTLE,Red       ,Y,F,14,MAROOCHY RIVER
D         ,Daisy,MALTESEX  ,MALTES,Sable     ,Y,F,14,ALEXANDRA HEADLAND
D         ,Heidi,MALTESEX  ,MALTES,BlackTan  ,Y,F,14,BUDERIM
D         ,Beau,LABRADOR  ,LABRAD,Gold      ,Y,M,14,NAMBOUR
D         ,Bonnie,COLLBORDR ,COLLBO,BlackWhite,Y,F,14,MAROOCHYDORE
D         ,Kaz,STAFFRDBT ,STAFFR,Brindle   ,Y,F,14,MONTVILLE
D         ,Misty,TERRIERAU ,TERRIE,BlueTan   ,Y,F,14,BUDERIM
D         ,Millie,FOXTERRIEX,FOXTER,White     ,Y,F,14,BUDERIM
D         ,Roxy,TERRIERTN ,TERRIE,BlackTanWh,Y,F,14,COOLUM BEACH
D         ,Tiggy,STAFFRDAMX,STAFFR,BlackWhite,Y,F,15,DIDDILLIBAH
D         ,Bear,SHIHTZUX  ,SHIHTZ,BlackWhite,Y,M,14,PALMWOODS
D         ,Piper,MALTESEX  ,MALTES,Cream     ,Y,F,14,MAROOCHYDORE
D         ,Paris,RETRIEVCCX,RETRIE,Chocolate ,Y,F,14,BUDERIM
D         ,Taj,MALTESE   ,MALTES,White     ,Y,M,14,BUDERIM
D         ,Cookie,LABRADOR  ,LABRAD,Chocolate ,Y,M,14,MOOLOOLABA
D         ,Stevie,STAFFRDBTX,STAFFR,Brindle   ,Y,F,14,MUDJIMBA
D         ,Jessie,POODLETOYX,POODLE,BrownBlack,Y,F,15,MOUNTAIN CREEK
D         ,Sascha,TERRIERX  ,TERRIE,Tan       ,Y,F,14,PALMWOODS
D         ,Emily,COLLBORDRX,COLLBO,BlackWhite,Y,F,14,BLI BLI
D         ,Nelly,TERRIERSI ,TERRIE,Black     ,Y,F,13,NAMBOUR
D         ,Cassie,SHIHTZU   ,SHIHTZ,WhiteFawn ,Y,F,14,COOLUM BEACH
D         ,Barney,RETRIEVGD ,RETRIE,Brindle   ,Y,M,14,BUDERIM
D         ,Daisy,BEAGLE    ,BEAGLE,BlackBroWh,Y,F,14,MINYAMA
D         ,Smudge,MALTESEX  ,MALTES,White     ,Y,M,14,WARANA
D         ,Tesa,SHIHTZUX  ,SHIHTZ,BrownWhite,Y,F,13,MOUNTAIN CREEK
D         ,Bruisa,STAFFRDBT ,STAFFR,WhiteTan  ,Y,M,14,MOUNT COOLUM
D         ,Leon,POODLETOY ,POODLE,Champagne ,Y,M,14,MAROOCHYDORE
D         ,Arabella,POODLEMINX,POODLE,BlackGrey ,Y,F,14,MOUNT COOLUM
D         ,Simone,MALTESE   ,MALTES,White     ,Y,F,17,PALMWOODS
D         ,Beau,ROTTWEILR ,ROTTWE,BlackTan  ,Y,M,14,MOUNTAIN CREEK
D         ,Sally,LABRADOODL,LABRAD,Honey     ,Y,F,14,MOUNTAIN CREEK
D         ,Megz,TERRIERTN ,TERRIE,TanWhite  ,Y,F,14,DIDDILLIBAH
D         ,T.J.,MALTESE   ,MALTES,White     ,Y,M,14,MAROOCHYDORE
D         ,Jess,CATTLEDOG ,CATTLE,Blue      ,Y,F,14,MARCOOLA
D         ,Bud,POODLETOY ,POODLE,Black     ,N,M,15,BUDERIM
D         ,Chelsea,LABRADOODL,LABRAD,Black     ,Y,F,14,BLI BLI
D         ,Bob,FOXTERRIEX,FOXTER,BrownWhite,Y,M,14,VALDORA
D         ,Bella,KELPIEAUS ,KELPIE,Red       ,Y,F,14,BUDERIM
D         ,Tommy,LABRADOR  ,LABRAD,Gold      ,Y,M,14,BUDERIM
D         ,Rosie,MALTESEX  ,MALTES,White     ,Y,F,15,COOLUM BEACH
D         ,Princess,MALTESE   ,MALTES,White     ,Y,F,14,MOOLOOLABA
D         ,Jazz,CHIHUAHMNX,CHIHUA,BrownWhite,Y,F,13,NAMBOUR
D         ,Tansy,LHASAAPSOX,LHASAA,BlackWhite,Y,F,14,BUDERIM
D         ,Harry,SPANIELCV ,SPANIE,BrownWhite,Y,M,14,MARCOOLA
D         ,Jed,CATDGSMTH ,CATDGS,Red       ,Y,M,14,MOOLOOLABA
D         ,Rocky,TERRIERSI ,TERRIE,BlackBrown,Y,M,14,MOUNTAIN CREEK
D         ,Jed,COLLBORDRX,COLLBO,BlackWhite,Y,M,14,BLI BLI
D         ,Noodles,FOXTERRIEX,FOXTER,BlackWhite,Y,M,14,COOLUM BEACH
D         ,Tess,POMERANIAX,POMERA,BlackWhite,Y,F,14,PARREARRA
D         ,Mack,SHIHTZUX  ,SHIHTZ,TanWhite  ,Y,M,14,PALMWOODS
D         ,Harry,MALTESEX  ,MALTES,WhiteBrown,Y,M,14,BATTERY HILL
D         ,Lucy,LHASAAPSO ,LHASAA,CaramelWht,Y,F,13,PEREGIAN SPRINGS
D         ,Joey,COLLBORDRX,COLLBO,BlackWhite,Y,M,14,NINDERRY
D         ,Mia,CATTLEDOGX,CATTLE,BlackWhite,Y,F,14,NINDERRY
D         ,Ghandi,HEELER    ,HEELER,Red       ,Y,M,14,NAMBOUR
D         ,Maizie,PAPPILLONX,PAPPIL,BlackWhite,Y,F,14,BUDERIM
D         ,Heidi,DACHSHUND ,DACHSH,Red       ,Y,F,14,BUDERIM
D         ,Bella,SHIHTZUX  ,SHIHTZ,BlackWhite,Y,F,15,SIPPY DOWNS
D         ,Lucky,KELPIEAUSX,KELPIE,BlackWhite,Y,F,15,BUDERIM
D         ,Samba,RETRIEVER ,RETRIE,Gold      ,Y,F,15,BUDERIM
D         ,Ralph,TERRIERX  ,TERRIE,White     ,Y,M,14,NAMBOUR
D         ,Rolley,SHARPEIX  ,SHARPE,Tan       ,Y,F,14,BLI BLI
D         ,Holly,SPANIELCK ,SPANIE,Black     ,Y,F,16,KULUIN
D         ,Sunny,CATTLEDOGX,CATTLE,BlueGrey  ,Y,M,14,CALOUNDRA WEST
D         ,Paris,POODLETOY ,POODLE,Red       ,Y,F,14,MAROOCHYDORE
D         ,Sid,MALTESEX  ,MALTES,White     ,Y,M,13,MAROOCHYDORE
D         ,Buster,TERRIERSIX,TERRIE,BlackBroWh,Y,M,15,PALMWOODS
D         ,Oscar,TERRIERSIX,TERRIE,BlackBroWh,Y,M,15,PALMWOODS
D         ,Millie,MALTESEX  ,MALTES,BlackTan  ,Y,F,14,MINYAMA
D         ,Jonty,KELPIEAUSX,KELPIE,Brown     ,Y,M,14,BUDERIM
D         ,Ralf,JACKRUSSL ,JACKRU,TanWhite  ,Y,M,14,EUMUNDI
D         ,Vinnie,POODLETOY ,POODLE,Black     ,Y,M,14,NAMBOUR
D         ,Wilba,JACKRUSSLX,JACKRU,WhiteBlack,Y,M,13,PEREGIAN SPRINGS
D         ,Winstone,BEAGLE    ,BEAGLE,TriColour ,Y,M,13,SIPPY DOWNS
D         ,Rex,RIDGEBACKX,RIDGEB,BlackTan  ,Y,M,13,TANAWHA
D         ,Daisy,SHIHTZUX  ,SHIHTZ,WhiteTan  ,Y,F,13,BUDERIM
D         ,Angus,COLLBORDR ,COLLBO,BlackWhite,Y,M,14,HUNCHY
D         ,Shep,COLLBORDR ,COLLBO,BlackWhite,Y,F,13,COES CREEK
D         ,Duchess,CATDGSMTHX,CATDGS,White     ,Y,F,14,COOLUM BEACH
D         ,Koda,SHIHTZU   ,SHIHTZ,WhiteBrown,Y,M,13,MINYAMA
D         ,Sophie,LABRADOR  ,LABRAD,Black     ,Y,F,13,KIELS MOUNTAIN
D         ,Oscar,PUG       ,PUG   ,Fawn      ,Y,M,13,BURNSIDE
D         ,Molly,JACKRUSSL ,JACKRU,WhiteBrown,Y,F,13,BUDERIM
D         ,Penny,FOXTERRMN ,FOXTER,TriColour ,Y,F,14,MAPLETON
D         ,Sergio Rossi,TERRIERSI ,TERRIE,BlackTan  ,Y,M,13,MERIDAN PLAINS
D         ,Lucy Lu,LHASAAPSO ,LHASAA,BlackWhite,Y,F,14,MAROOCHYDORE
D         ,Shilah,GERMNSHEPX,GERMNS,Black     ,Y,F,14,PEREGIAN BEACH
D         ,Rosie,KELPIEAUSX,KELPIE,Chocolate ,Y,F,13,SIPPY DOWNS
D         ,Bowie,STAFFRDBT ,STAFFR,Brindle   ,Y,F,13,PARREARRA
D         ,Zorro,COLLBORDRX,COLLBO,BlackWhite,Y,M,13,KULUIN
D         ,Lucy,GERMNSHEP ,GERMNS,BlackTan  ,Y,F,15,YANDINA
D         ,Bear,GERMNSHEP ,GERMNS,BlackTan  ,Y,M,14,YANDINA
D         ,Roxy,JACKRUSSL ,JACKRU,WhiteTan  ,Y,F,14,PEREGIAN BEACH
D         ,Pepe,POMERANIAX,POMERA,Black     ,Y,M,14,NINDERRY
D         ,Jack,KELPIEAUSX,KELPIE,White     ,Y,M,16,KULUIN
D         ,Lizzie,BEAGLE    ,BEAGLE,TriColour ,Y,F,13,PALMVIEW
D         ,Tucker,TERRIERTNX,TERRIE,WhiteGrey ,Y,M,13,BUDERIM
D         ,Minnow,JACKRUSSLX,JACKRU,TanWhite  ,Y,M,14,TOWEN MOUNTAIN
D         ,Bridie,TERRIERSI ,TERRIE,SilverBlac,Y,F,13,PACIFIC PARADISE
D         ,Ripper,TERRIERTN ,TERRIE,TriColour ,Y,M,18,WEST WOOMBYE
D         ,Milo,LHASAAPSO ,LHASAA,TriColour ,Y,M,13,MOUNTAIN CREEK
D         ,Missy,STAFFRDBT ,STAFFR,Black     ,Y,F,13,COOLUM BEACH
D         ,Kasper,MALTESE   ,MALTES,BlackWhite,Y,M,13,BUDERIM
D         ,Leroy,CATTLEDOGX,CATTLE,BlackTan  ,Y,M,13,MARCOOLA
D         ,Lilly,BICHONFRSX,BICHON,Black     ,Y,F,13,BUDERIM
D         ,Pitou,TERRIERSI ,TERRIE,BlackTan  ,Y,M,13,BUDERIM
D         ,Kirra,CATTLEDOGX,CATTLE,TanBlack  ,Y,F,14,KULUIN
D         ,Rat,FOXTERRIE ,FOXTER,BlackWhite,N,M,14,ALEXANDRA HEADLAND
D         ,Amber,LABRADOR  ,LABRAD,Black     ,Y,F,13,BUDERIM
D         ,Holly,MALTESE   ,MALTES,White     ,Y,F,13,FOREST GLEN
D         ,Tully,TERRIERX  ,TERRIE,BlackWhite,Y,M,13,PALMWOODS
D         ,Spottles,FOXTERRIE ,FOXTER,BrownWhite,Y,F,13,MAROOCHY RIVER
D         ,Widgee,GERMNSHEPX,GERMNS,Black     ,Y,F,13,NAMBOUR
D         ,Patch,SHIHTZUX  ,SHIHTZ,TriColour ,Y,M,13,MOUNTAIN CREEK
D         ,Zeus,SHIHTZUX  ,SHIHTZ,TriColour ,Y,M,13,SIPPY DOWNS
D         ,Miss Muffett,DACHSHUNDM,DACHSH,BlackTan  ,Y,F,13,MAROOCHYDORE
D         ,Honey,SPANIELCK ,SPANIE,Caramel   ,Y,F,13,BUDERIM
D         ,Jasper,TERRIERSI ,TERRIE,BlackTan  ,Y,M,14,MAPLETON
D         ,Amber,MALTESEX  ,MALTES,Champagne ,Y,F,13,MAPLETON
D         ,Layla,SPANIELCVX,SPANIE,TanWhite  ,Y,F,13,ALEXANDRA HEADLAND
D         ,Yetta,TERRIERTN ,TERRIE,BlackWhite,Y,F,13,MAPLETON
D         ,Flora,RETRIEVGDX,RETRIE,Cream     ,Y,F,14,PEREGIAN SPRINGS
D         ,Juliette,MALTESE   ,MALTES,White     ,Y,F,14,MAROOCHYDORE
D         ,Elliot,MALTESEX  ,MALTES,BlackWhite,Y,M,13,MOOLOOLABA
D         ,Bosco,TERRIERBR ,TERRIE,SaltPepper,Y,M,13,BLI BLI
D         ,Sheena,MALTESEX  ,MALTES,White     ,Y,F,13,NAMBOUR
D         ,Lochie,MALTESEX  ,MALTES,WhiteBlack,Y,M,14,MOOLOOLABA
D         ,Zoey,SPANIELCK ,SPANIE,BlueRoan  ,Y,F,13,BUDERIM
D         ,April,TERRIERSIX,TERRIE,BlackTan  ,Y,F,17,PEREGIAN SPRINGS
D         ,Moet Jay,POODLEMIN ,POODLE,Champagne ,Y,M,14,CURRIMUNDI
D         ,Dzaya,SPANIELTBX,SPANIE,Fawn      ,Y,F,14,YAROOMBA
D         ,Molly,POODLESTDX,POODLE,Black     ,Y,F,13,COOLUM BEACH
D         ,Chloe,PAPPILLONX,PAPPIL,WhiteBlack,Y,F,16,SIPPY DOWNS
D         ,Dog,JACKRUSSLX,JACKRU,BlackWhite,Y,F,13,PACIFIC PARADISE
D         ,Anak,POODLEMIN ,POODLE,Black     ,Y,M,13,BUDERIM
D         ,Bata,POODLEMIN ,POODLE,Black     ,Y,M,13,BUDERIM
D         ,Roxy,RETRIEVGD ,RETRIE,Gold      ,Y,F,13,BUDERIM
D         ,Aussie,LABRADOR  ,LABRAD,Cream     ,Y,M,13,BUDERIM
D         ,Rusty Bill,MALTESEX  ,MALTES,Black     ,Y,M,14,MOOLOOLABA
D         ,Hunter,LABRADORX ,LABRAD,Tan       ,Y,M,14,BUDERIM
D         ,Furbie,POODLETOY ,POODLE,Apricot   ,Y,M,13,NORTH ARM
D         ,Simba,SHIHTZUX  ,SHIHTZ,BlackGrey ,Y,M,13,SIPPY DOWNS
D         ,Bowser,LABRADORX ,LABRAD,Black     ,Y,M,13,BUDERIM
D         ,Simba,POODLESTD ,POODLE,Black     ,Y,M,13,BUDERIM
D         ,Mitsy,SCHNAUZER ,SCHNAU,Black     ,Y,F,14,MONTVILLE
D         ,Diesel,COLLBORDR ,COLLBO,BlackWhite,Y,M,13,PEREGIAN BEACH
D         ,Bella,SPANIELCK ,SPANIE,Gold      ,Y,F,17,DOONAN
D         ,Max,LABRADORX ,LABRAD,Black     ,Y,M,13,BUDERIM
D         ,Buttons,TERRIERAU ,TERRIE,GreyFawn  ,Y,M,14,NAMBOUR
D         ,Jesse,SPANIELCVX,SPANIE,TanWhite  ,Y,M,13,BUDERIM
D         ,Max Roman,LABRADOR  ,LABRAD,Black     ,Y,M,13,BUDERIM
D         ,Teddy,SPANIELCVX,SPANIE,Gold      ,Y,M,13,TWIN WATERS
D         ,Lucy,TERRIERTNX,TERRIE,TriColour ,Y,F,14,BUDERIM
D         ,Roxy,CATTLEDOGX,CATTLE,BlackTan  ,Y,F,13,MOUNTAIN CREEK
D         ,Little Boogie,COLLBORDRX,COLLBO,BlackWhite,N,M,14,BUDERIM
D         ,Teddy,TERRIERSI ,TERRIE,BlackTan  ,Y,M,14,NAMBOUR
D         ,Mia,LHASAAPSO ,LHASAA,TriColour ,Y,F,14,EUMUNDI
D         ,Khaiser,BICHONFRS ,BICHON,White     ,Y,M,13,BLI BLI
D         ,Simmo,POODLEMINX,POODLE,Tan       ,Y,M,13,KULUIN
D         ,Lily,TERRIERSI ,TERRIE,Silver    ,Y,F,14,BUDERIM
D         ,Penny,STAFFRDBT ,STAFFR,Brindle   ,Y,F,14,TANAWHA
D         ,Sandy,MALTESEX  ,MALTES,White     ,Y,F,13,PEREGIAN SPRINGS
D         ,Jack Simpson,LHASAAPSOX,LHASAA,BlackWhite,Y,M,14,DULONG
D         ,Bobby,LHASAAPSOX,LHASAA,BlackWhite,Y,M,14,MONS
D         ,Bear,COLLBORDR ,COLLBO,BlackWhite,Y,M,13,NINDERRY
D         ,Rags,TERRIERAU ,TERRIE,Red       ,Y,M,14,PALMWOODS
D         ,Bonnie,COLLBORDRX,COLLBO,Black     ,Y,F,13,KENILWORTH
D         ,Mitzi,MALTESEX  ,MALTES,CreamBlack,Y,F,14,EUMUNDI
D         ,Basil,BEAGLEX   ,BEAGLE,BlackWhite,Y,M,14,BATTERY HILL
D         ,Jimmy,CATTLEDOGX,CATTLE,TriColour ,Y,M,13,KENILWORTH
D         ,Sasha,LHASAAPSO ,LHASAA,FawnBlack ,Y,F,13,BUDERIM
D         ,Scruffy,SHIHTZU   ,SHIHTZ,BlackWhite,Y,M,13,YANDINA
D         ,Jack,SAINTBERN ,SAINTB,Orange    ,N,M,15,CHEVALLUM
D         ,Mercedes,SAINTBERN ,SAINTB,Orange    ,N,F,14,CHEVALLUM
D         ,Prue,SAINTBERN ,SAINTB,Orange    ,N,F,14,CHEVALLUM
D         ,Charm,SAINTBERN ,SAINTB,Orange    ,N,F,16,CHEVALLUM
D         ,Claudia,SAINTBERN ,SAINTB,Orange    ,N,F,13,CHEVALLUM
D         ,Banjo,MALTESE   ,MALTES,WhiteCream,Y,M,13,COOLUM BEACH
D         ,Colgate,CATTLEDOGX,CATTLE,BlueBlack ,Y,M,13,KIELS MOUNTAIN
D         ,Sallie,MALTESEX  ,MALTES,Grey      ,Y,F,13,BUDERIM
D         ,Chloe,SPOODLE   ,SPOODL,Gold      ,Y,F,13,BUDERIM
D         ,Spot,FOXTERRMN ,FOXTER,WhiteTan  ,Y,F,15,LANDSBOROUGH
D         ,Toby,MALTESEX  ,MALTES,Beige     ,N,M,14,MAROOCHYDORE
D         ,Bundy,PEKINGESEX,PEKING,Tan       ,Y,F,14,COOLUM BEACH
D         ,Dooley,GERMNSHEPX,GERMNS,Black     ,Y,M,14,MAROOCHYDORE
D         ,Billy,JACKRUSSL ,JACKRU,WhiteTan  ,Y,M,13,SIPPY DOWNS
D         ,Scottie,TERRIERWT ,TERRIE,White     ,Y,M,16,BUDERIM
D         ,Holly,COLLBORDR ,COLLBO,BlackWhite,Y,F,13,NAMBOUR
D         ,Ralph,MALTESEX  ,MALTES,WhiteGrey ,Y,M,15,BUDERIM
D         ,Taz,STAFFRDBT ,STAFFR,Tan       ,Y,M,13,DULONG
D         ,Rex,SHIHTZUX  ,SHIHTZ,White     ,Y,M,14,BUDERIM
D         ,Bowie,COLLBORDR ,COLLBO,BlackWhite,Y,F,13,DIDDILLIBAH
D         ,Sara Lea,JACKRUSSL ,JACKRU,TanWhite  ,Y,F,16,MAROOCHYDORE
D         ,Harry,MALTESE   ,MALTES,White     ,Y,M,14,PALMVIEW
D         ,Bundy,LABRADORX ,LABRAD,BlackWhite,Y,M,13,BUDERIM
D         ,Bali,STAFFRDBTX,STAFFR,Brindle   ,Y,F,13,FOREST GLEN
D         ,Henri,PAPPILLON ,PAPPIL,BlackWhite,Y,M,14,COOLUM BEACH
D         ,Digger,JACKRUSSL ,JACKRU,BlackWhite,Y,M,13,ROSEMOUNT
D         ,Kai,LABRADOR  ,LABRAD,Yellow    ,Y,M,15,MOUNTAIN CREEK
D         ,Bella,MALTESEX  ,MALTES,Black     ,Y,F,14,WURTULLA
D         ,Shae,KELPIEAUSX,KELPIE,Tan       ,Y,F,14,BUDERIM
D         ,Bobby,MALTESEX  ,MALTES,TanWhite  ,Y,M,14,BLI BLI
D         ,Bing,STAFFRDBTX,STAFFR,Brindle   ,Y,M,13,ILKLEY
D         ,Bella,BICHONFRS ,BICHON,White     ,Y,F,14,WEST WOOMBYE
D         ,Cooper,KELPIEAUS ,KELPIE,Brown     ,Y,M,15,PALMVIEW
D         ,Morpheus,BICHONFRSX,BICHON,Cream     ,Y,M,13,TWIN WATERS
D         ,Angus,MALTESEX  ,MALTES,BlackTan  ,Y,M,13,BUDERIM
D         ,Jazzie,SHIHTZU   ,SHIHTZ,Cream     ,Y,F,13,BUDERIM
D         ,Angel,MALTESTOYX,MALTES,Cream     ,Y,F,13,MAROOCHYDORE
D         ,Slim,TERRIERTMX,TERRIE,TriColour ,Y,M,13,MOUNT COOLUM
D         ,Eevee,STAFFRDBT ,STAFFR,Brown     ,Y,F,13,BUDERIM
D         ,Amber,RETRIEVGD ,RETRIE,Gold      ,Y,F,13,EUMUNDI
D         ,Bounty,LABRADOODL,LABRAD,Brown     ,Y,F,13,BUDERIM
D         ,Toby,PAPPILLONX,PAPPIL,Gold      ,Y,M,13,NAMBOUR
D         ,Bailey,RETRIEVGD ,RETRIE,White     ,Y,M,20,PEREGIAN SPRINGS
D         ,Zara,FOXTERRMN ,FOXTER,BlackTanWh,Y,F,13,BUDERIM
D         ,Abby,SHARPEIX  ,SHARPE,Gold      ,Y,F,14,EUDLO
D         ,Bunji,LHASAAPSO ,LHASAA,Sable     ,Y,M,13,EUMUNDI
D         ,Coco,CHINESECRE,CHINES,Chocolate ,Y,F,14,WOOMBYE
D         ,Tammy,GERMNSHEP ,GERMNS,BlackGold ,Y,F,13,YAROOMBA
D         ,Kandyce,TERRIERTN ,TERRIE,TanWhite  ,Y,F,13,MAROOCHYDORE
D         ,Buster,CHIHUAHUAX,CHIHUA,TriColour ,Y,M,13,BUDERIM
D         ,Maddy,LABRADOR  ,LABRAD,Gold      ,Y,F,14,BUDERIM
D         ,Barnsey,SHEEPDGSH ,SHEEPD,WhiteTan  ,Y,M,14,ROSEMOUNT
D         ,Libby,LABRADOR  ,LABRAD,Black     ,Y,F,13,BLI BLI
D         ,Hollie,COLLBORDR ,COLLBO,BlackWhite,Y,F,13,BLI BLI
D         ,Nelson,HUSKY     ,HUSKY ,RedWhite  ,Y,M,14,VERRIERDALE
D         ,Bess,POODLETOY ,POODLE,Black     ,Y,F,13,MAROOCHYDORE
D         ,Zoe,STAFFRDBT ,STAFFR,BlackBrinW,Y,F,13,PALMWOODS
D         ,Missy,TERRIERSI ,TERRIE,BlackTanSi,Y,F,13,NAMBOUR
D         ,Digger,CATTLEDOGX,CATTLE,BlueTan   ,Y,M,13,WEST WOOMBYE
D         ,Bella,STAFFRDBT ,STAFFR,BlackBrown,Y,F,13,MUDJIMBA
D         ,Shakira,HUSKYX    ,HUSKY,White     ,Y,F,14,ALEXANDRA HEADLAND
D         ,Jessie,COLLBORDR ,COLLBO,BlackWhite,Y,F,13,ROSEMOUNT
D         ,Teddy Bear,COLLBORDR ,COLLBO,BlackWhite,Y,M,13,PACIFIC PARADISE
D         ,Chelsea,MALTESEX  ,MALTES,BlackWhite,Y,F,13,DOONAN
D         ,Daisi,TERRIERWT ,TERRIE,White     ,Y,F,13,KULUIN
D         ,Connie,JACKRUSSL ,JACKRU,TriColour ,Y,F,13,PERWILLOWEN
D         ,Casper,MALTESE   ,MALTES,White     ,Y,M,14,TANAWHA
D         ,Jess,MALTESE   ,MALTES,White     ,Y,F,13,BURNSIDE
D         ,Dino,FOXTERRIE ,FOXTER,BlackWhite,Y,M,12,COES CREEK
D         ,Jaz,POODLEMIN ,POODLE,Black     ,Y,F,13,BUDERIM
D         ,Annie,MALTESE   ,MALTES,White     ,Y,F,13,SIPPY DOWNS
D         ,Tara,STAFFRDBTX,STAFFR,Brindle   ,Y,F,13,BELLI PARK
D         ,Gemma,RETRIEVGDX,RETRIE,RedBrown  ,Y,F,13,EUMUNDI
D         ,Maggie,MALTESEX  ,MALTES,SableWhite,Y,F,13,BUDERIM
D         ,Isabel,SHIHTZUX  ,SHIHTZ,TriColour ,Y,F,13,MALENY
D         ,Izzy,JACKRUSSLX,JACKRU,TanWhite  ,Y,F,13,BUDERIM
D         ,Gus,LABRADOR  ,LABRAD,Gold      ,Y,M,14,MOUNTAIN CREEK
D         ,Maggie,JACKRUSSLX,JACKRU,BlackWhite,Y,F,15,MAROOCHYDORE
D         ,Tasha,JACKRUSSL ,JACKRU,BrownWhite,Y,F,13,COOLUM BEACH
D         ,Diesel,KELPIEAUS ,KELPIE,BlackWhite,N,M,13,NAMBOUR
D         ,Elsa,RIDGEBACKX,RIDGEB,Tan       ,Y,F,13,NAMBOUR
D         ,Milly,LABRADOODL,LABRAD,Gold      ,Y,F,13,TWIN WATERS
D         ,Aussie,LABRADOR  ,LABRAD,Yellow    ,Y,M,13,BUDERIM
D         ,Otto,JACKRUSSLX,JACKRU,TriColour ,Y,F,13,COOLUM BEACH
D         ,Honey,SPOODLE   ,SPOODL,Gold      ,Y,F,13,SIPPY DOWNS
D         ,Zarra,GREATDANE ,GREATD,Tan       ,Y,F,13,MAROOCHYDORE
D         ,Gypsy,HEELERX   ,HEELER,BlueGrey  ,Y,F,15,MOUNTAIN CREEK
D         ,Honey,COLLBORDRX,COLLBO,WhiteTan  ,Y,F,13,WEYBA DOWNS
D         ,Flossy,COLLBORDR ,COLLBO,Black     ,Y,F,13,WEYBA DOWNS
D         ,Bella-Rose,CORGI     ,CORGI ,RedWhite  ,Y,F,14,KUREELPA
D         ,Byron,MALTESE   ,MALTES,White     ,Y,M,15,KULUIN
D         ,Charlie,SPANIELKC ,SPANIE,Blenheim  ,Y,M,14,GLENVIEW
D         ,Mini Mouse,CHIHUAHUAX,CHIHUA,Black     ,Y,F,13,MOOLOOLABA
D         ,Charlie,JACKRUSSL ,JACKRU,WhiteTan  ,Y,M,13,MAROOCHYDORE
D         ,Ali,BASENJI   ,BASENJ,RedWhite  ,N,M,14,HIGHWORTH
D         ,Kosta,MALTESE   ,MALTES,White     ,Y,M,13,FOREST GLEN
D         ,Cleo,CATTLEDOGX,CATTLE,BlackTan  ,Y,F,13,NAMBOUR
D         ,Rusty,CATTLEDOGX,CATTLE,WhiteRed  ,Y,M,13,MOUNT COOLUM
D         ,Lilly,SHIHTZUX  ,SHIHTZ,Apricot   ,Y,F,13,MAROOCHYDORE
D         ,Misty,TERRIERWHX,TERRIE,Cream     ,Y,F,14,PALMWOODS
D         ,Jasmin,SPANIELTB ,SPANIE,BlackWhite,Y,F,13,MOOLOOLABA
D         ,Molly,POODLETOYX,POODLE,Black     ,Y,F,13,MOOLOOLABA
D         ,Sam,DALMATIANX,DALMAT,Black     ,Y,M,13,VERRIERDALE
D         ,Jack,STAFFRDBT ,STAFFR,Brindle   ,Y,M,13,MOUNTAIN CREEK
D         ,Max,CATDGSMTH ,CATDGS,Blue      ,Y,M,14,MOUNT COOLUM
D         ,Ebony,POODLETOY ,POODLE,Black     ,Y,F,17,BUDERIM
D         ,Jimmy,BICHONFRS ,BICHON,White     ,Y,M,13,BUDERIM
